Date,Product,Category,Region,Channel,Quantity,Unit_Price,Discount,Sales
2016-02-23,Diclofenac,M01AB,South,Clinic,123.0,36.43,0.0,4480.89
2018-05-06,Diazepam,N05B,Central,Hospital,57.0,8.73,0.15,422.97
2016-10-02,Phenacetin,N02BE,East,Pharmacy,28.0,95.01,0.0,2660.28
2019-08-07,Ketoprofen,M01AE,West,Online,3.0,108.52,0.15,276.73
2018-10-13,Nitrazepam,N05C,West,Online,71.0,11.8,0.15,712.13
2019-08-08,Nitrazepam,N05C,West,Clinic,102.0,45.42,0.15,3937.91
2014-09-12,Naproxen,M01AE,North,Online,23.0,64.77,0.05,1415.22
2016-07-26,Zolpidem,n05c,South,Online,57.0,111.22,0.0,6339.54
2019-12-03,Indomethacin,M01AB,West,Online,96.0,34.71,0.0,3332.16
2018-08-08,Cetirizine,R06,South,Hospital,55.0,52.57,0.1,2602.22
03/08/2014,Loratadine,R06,Central,Clinic,71.0,68.79,0.0,4884.09
2015-12-12,Indomethacin,M01AB,South,Hospital,36.0,65.94,0.0,2373.84
2015-04-15,Ibuprofen,M01AE,East,Pharmacy,84.0,91.61,0.15,6540.95
2017-06-03,Fexofenadine,R06,South,Pharmacy,25.0,14.1,0.2,282.0
2019-06-02,Cetirizine,R06,North,Online,52.0,105.73,0.0,5497.96
2017-09-24,Loratadine,R06,East,Pharmacy,50.0,59.3,0.2,2372.0
2014-01-07,Salbutamol,R03,Central,Hospital,24.0,69.54,0.15,1418.62
2018-11-08,Aspirin,N02BA,Central,Clinic,87.0,9.49,0.15,701.79
2015-07-20,Propacetamol,N02BE,East,Hospital,28.0,58.89,0.1,1484.03
2015-04-13,Triazolam,N05C,West,Hospital,43.0,73.73,0.1,2853.35
2015-11-14,Aspirin,N02BA,North,Online,,34.01,0.2,1659.69
2014-07-08,Loratadine,R06,East,Clinic,40.0,23.95,0.1,862.2
2019-10-13,Diclofenac,M01AB,North,Online,73.0,68.63,0.15,4258.49
2015-04-10,Alprazolam,N05B,North,Online,83.0,119.79,0.0,9942.57
2017-11-15,Diflunisal,N02BA,Central,Online,69.0,85.37,0.2,4712.42
2019-02-19,Ketoprofen,M01AE,North,Clinic,16.0,59.17,0.1,852.05
2016-09-04,Ibuprofen,M01AE,West,Hospital,41.0,32.66,0.1,1205.15
2019-09-04,Cetirizine,R06,East,Hospital,56.0,113.45,0.2,5082.56
2017-12-05,Diazepam,N05B,North,Pharmacy,68.0,26.99,0.0,1835.32
2017-05-01,Diclofenac,M01AB,East,Pharmacy,32.0,6.94,0.0,
2018-09-01,Phenacetin,N02BE,South,Online,28.0,65.98,0.05,1755.07
2015-01-30,Lorazepam,N05B,Central,Pharmacy,78.0,10.3,0.05,763.23
2014-03-19,Salmeterol,R03,North,Hospital,53.0,118.32,0.0,
2014-10-09,Aspirin,N02BA,West,Clinic,67.0,63.31,0.05,4029.68
2018-12-22,Nitrazepam,N05C,West,Pharmacy,20.0,102.55,0.15,1743.35
2018-10-24,Zolpidem,N05C,Central,Pharmacy,50.0,64.52,0.2,2580.8
2019-10-01,Triazolam,N05C,East,Online,34.0,36.69,0.1,1122.71
2018-06-22,Fexofenadine,R06,Central,Online,20.0,5.12,0.0,102.4
2017-02-12,Cetirizine,r06,East,Pharmacy,80.0,90.74,0.1,6533.28
2014-12-13,Diazepam,N05B,East,Clinic,79.0,38.74,0.1,2754.41
2019-05-16,Nitrazepam,N05C,East,Online,74.0,89.43,0.15,5625.15
2014-06-08,Lorazepam,N05B,East,Online,60.0,39.22,0.05,2235.54
2014-12-21,Fexofenadine,R06,West,Pharmacy,,117.15,0.05,8124.35
2016-07-05,Naproxen,M01AE,East,Pharmacy,57.0,79.37,0.0,4524.09
2018-11-02,Terbutaline,R03,West,Hospital,99.0,71.13,0.05,6689.78
2017-06-17,Loratadine,R06,East,Online,53.0,48.85,0.1,2330.15
2014-04-12,Phenacetin,N02BE,East,Pharmacy,58.0,39.61,0.0,2297.38
2017-11-03,Naproxen,M01AE,North,Clinic,33.0,59.2,0.05,1855.92
2015-08-25,Diazepam,N05B,North,Clinic,23.0,37.26,0.0,856.98
2019-01-14,Terbutaline,R03,North,Hospital,133.0,115.36,0.15,13041.45
2014-09-15,Diflunisal,N02BA,North,Online,49.0,34.11,0.1,1504.25
2018-04-03,Terbutaline,R03,Central,Pharmacy,38.0,30.78,0.0,1169.64
2016-05-28,Terbutaline,R03,East,Hospital,52.0,101.39,0.0,5272.28
2016-12-06,Ketoprofen,M01AE,South,Online,80.0,20.68,0.1,1488.96
2018-06-19,Lorazepam,N05B,West,Hospital,27.0,63.76,0.05,1635.44
2014-09-28,Salbutamol,R03,West,Pharmacy,61.0,18.97,0.0,1157.17
2014-12-06,Triazolam,N05C,West,Hospital,80.0,14.43,0.0,1154.4
2018-02-17,Aspirin,N02BA,North,Clinic,69.0,93.88,0.15,5506.06
2018-03-15,Loratadine,R06,Central,Online,19.0,11.95,0.0,227.05
2018-10-11,Loratadine,R06,West,Online,39.0,105.25,0.0,4104.75
2018-07-26,Etodolac,M01AB,Central,Online,26.0,22.98,0.0,597.48
2016-01-03,Alprazolam,N05B,Central,Pharmacy,75.0,12.08,0.2,724.8
2015-03-26,Naproxen,M01AE,West,Hospital,53.0,96.61,0.1,4608.3
2014-06-22,Diclofenac,M01AB,South,Clinic,51.0,24.06,0.2,981.65
2017-07-23,Paracetamol,N02BE,Central,Pharmacy,58.0,18.46,0.0,1070.68
2019-07-21,Triazolam,N05C,East,Clinic,29.0,100.81,0.05,2777.32
2018-09-19,Diclofenac,M01AB,,Clinic,27.0,107.06,0.0,2890.62
2016-12-04,Paracetamol,N02BE,West,Clinic,79.0,76.5,0.0,6043.5
2014-01-03,Lorazepam,N05B,North,Hospital,97.0,31.55,0.1,2754.32
2015-06-11,Fexofenadine,R06,West,Online,56.0,106.34,0.15,5061.78
2014-01-21,Fexofenadine,R06,Central,Online,41.0,35.87,0.2,1176.54
2016-02-25,Diazepam,N05B,South,Pharmacy,44.0,82.42,0.0,3626.48
2015-06-19,Etodolac,M01AB,North,Clinic,38.0,77.28,0.1,2642.98
2018-09-15,Phenacetin,N02BE,South,Clinic,46.0,41.17,0.0,1893.82
2019-11-20,Cetirizine,R06,East,Online,72.0,50.45,0.0,3632.4
2019-10-25,Aspirin,N02BA,South,Online,105.0,47.89,0.15,4274.18
2017-10-14,Indomethacin,M01AB,South,Clinic,67.0,49.21,0.1,2967.36
2014-07-25,Etodolac,M01AB,East,Clinic,71.0,22.02,0.2,1250.74
2017-05-22,Phenacetin,N02BE,West,Online,50.0,78.79,0.2,3151.6
2019-04-25,Zolpidem,N05C,West,Hospital,56.0,6.46,0.0,361.76
2016-08-13,Diflunisal,N02BA,East,Online,78.0,101.41,0.1,7118.98
2015-02-13,Diflunisal,N02BA,Central,Pharmacy,88.0,112.29,0.2,7905.22
2014-02-02,Terbutaline,R03,Central,Pharmacy,50.0,33.75,0.1,1518.75
2014-05-10,Phenacetin,N02BE,Central,Pharmacy,80.0,36.35,0.1,2617.2
2018-07-09,Ibuprofen,M01AE,North,Online,48.0,86.88,0.15,3544.7
2017-09-03,Indomethacin,M01AB,North,Clinic,46.0,25.79,0.05,1127.02
2017-05-26,Ketoprofen,M01AE,Central,Clinic,29.0,56.43,0.2,
2015-06-19,Salsalate,N02BA,South,Hospital,58.0,15.14,0.0,878.12
2016-03-13,Nitrazepam,N05C,East,Clinic,31.0,53.87,0.0,1669.97
2016-11-12,Ketoprofen,M01AE,East,Pharmacy,41.0,89.64,0.2,2940.19
2017-12-26,Nitrazepam,N05C,West,Pharmacy,61.0,32.23,0.15,1671.13
2015-09-12,Naproxen,M01AE,South,Pharmacy,25.0,118.52,0.1,2666.7
2016-03-02,Indomethacin,M01AB,South,Pharmacy,24.0,44.78,0.0,1074.72
2014-04-18,Salbutamol,R03,East,Hospital,12.0,83.25,0.1,899.1
2015-04-12,Etodolac,M01AB,East,Hospital,79.0,113.89,0.05,8547.44
2014-05-05,Zolpidem,N05C,West,Clinic,86.0,23.32,0.0,2005.52
2014-12-25,Salsalate,N02BA,North,Pharmacy,,18.39,0.05,803.64
20/03/2019,Loratadine,R06,West,Clinic,7.0,113.74,0.2,636.94
2017-03-19,Diflunisal,N02BA,North,Clinic,72.0,41.92,0.15,2565.5
2018-12-21,Cetirizine,R06,North,Hospital,114.0,14.26,0.1,1463.08
2017-10-25,Fexofenadine,R06,North,Clinic,45.0,100.46,0.15,3842.59
2015-05-28,Nitrazepam,N05C,West,Clinic,62.0,39.51,0.15,2082.18
2016-02-22,Etodolac,M01AB,East,Hospital,71.0,35.41,0.0,2514.11
2019-11-25,Ketoprofen,M01AE,West,Hospital,71.0,25.34,0.0,1799.14
2017-10-27,Diazepam,N05B,West,Pharmacy,60.0,23.73,0.0,1423.8
2019-01-09,Diflunisal,N02BA,Central,Online,80.0,86.75,0.0,6940.0
2014-08-22,Salmeterol,R03,South,Pharmacy,25.0,33.44,0.0,836.0
2014-03-16,Salmeterol,R03,North,Hospital,101.0,44.02,0.15,3779.12
2014-12-14,Terbutaline,R03,North,Pharmacy,98.0,69.01,0.0,6762.98
2015-10-14,Indomethacin,M01AB,North,Hospital,26.0,7.96,0.2,165.57
2015-12-24,Paracetamol,N02BE,South,Online,75.0,109.01,0.05,7766.96
2016-11-03,Diazepam,N05B,North,Hospital,79.0,82.99,0.1,
2014-10-08,Propacetamol,N02BE,East,Online,33.0,41.09,0.0,1355.97
2018-05-13,Aspirin,N02BA,East,Online,41.0,112.54,0.0,4614.14
2016-01-10,Nitrazepam,N05C,North,Clinic,68.0,94.35,0.1,5774.22
2014-06-08,Salmeterol,R03,North,Pharmacy,51.0,89.27,0.05,4325.13
2019-08-30,Paracetamol,N02BE,South,Hospital,50.0,105.14,0.2,4205.6
2016-06-05,Zolpidem,N05C,South,Pharmacy,39.0,46.88,0.0,1828.32
2019-07-14,Salmeterol,R03,East,Clinic,30.0,86.4,0.0,2592.0
2017-07-05,Phenacetin,N02BE,West,Hospital,61.0,110.65,0.0,6749.65
2016-04-20,Diclofenac,M01AB,Central,Pharmacy,23.0,95.15,0.0,2188.45
2017-05-13,Alprazolam,N05B,North,Hospital,67.0,71.27,0.0,4775.09
2014-11-07,Paracetamol,N02BE,South,Online,70.0,94.15,0.1,5931.45
2016-01-15,Indomethacin,M01AB,North,Online,85.0,66.13,0.05,5340.0
2014-03-27,Indomethacin,M01AB,East,Pharmacy,16.0,118.58,0.05,1802.42
2018-05-06,Diazepam,N05B,Central,Clinic,42.0,96.21,0.05,3838.78
2015-04-01,Ketoprofen,M01AE,West,Clinic,49.0,30.31,0.05,1410.93
2016-03-28,Salmeterol,R03,Central,Clinic,43.0,25.08,0.1,970.6
2018-08-24,Fexofenadine,R06,West,Clinic,44.0,70.98,0.1,2810.81
2019-08-19,Phenacetin,N02BE,North,Online,74.0,94.88,0.0,7021.12
2019-07-04,Cetirizine,R06,West,Pharmacy,52.0,70.38,0.1,3293.78
2016-08-09,Cetirizine,R06,Central,Clinic,26.0,51.31,0.0,1334.06
2018-07-07,Ketoprofen,M01AE,Central,Pharmacy,54.0,50.09,0.2,2163.89
2015-02-17,Diazepam,N05B,North,Pharmacy,93.0,10.7,0.1,895.59
2018-11-15,Diazepam,N05B,Central,Pharmacy,80.0,73.69,0.05,5600.44
2015-06-23,Ketoprofen,M01AE,South,Online,12.0,88.96,0.2,854.02
2015-11-09,Diclofenac,M01AB,East,Clinic,57.0,17.13,0.1,878.77
2016-06-12,Fexofenadine,R06,South,Hospital,19.0,34.28,0.15,553.62
2018-04-09,Alprazolam,N05B,East,Hospital,30.0,89.78,0.0,2693.4
2014-11-27,Lorazepam,N05B,North,Online,75.0,20.23,0.0,1517.25
2014-01-24,Cetirizine,R06,,Online,64.0,8.18,0.15,444.99
2016-12-04,Paracetamol,N02BE,South,Hospital,68.0,108.67,0.1,6650.6
2015-10-27,Loratadine,R06,South,Pharmacy,33.0,63.62,0.05,1994.49
2017-02-01,Salsalate,N02BA,West,Online,51.0,6.79,0.0,
2017-05-18,Propacetamol,N02BE,West,Pharmacy,31.0,69.45,0.15,1830.01
2016-01-08,Salmeterol,R03,North,Online,57.0,39.29,0.15,1903.6
2016-01-18,Diazepam,N05B,East,Pharmacy,72.0,77.45,0.2,4461.12
2014-06-23,Ketoprofen,M01AE,Central,Online,56.0,19.52,0.1,983.81
2014-04-18,Propacetamol,N02BE,West,Online,56.0,88.02,0.05,4682.66
2016-10-15,Triazolam,N05C,East,Clinic,22.0,109.3,0.15,2043.91
2017-11-29,Alprazolam,N05B,West,Online,60.0,47.32,0.1,2555.28
03/12/2015,Alprazolam,N05B,Central,Pharmacy,64.0,43.39,0.0,2776.96
02/10/2016,Loratadine,R06,Central,Clinic,64.0,75.39,0.15,4101.22
2014-07-22,Alprazolam,N05B,North,Online,22.0,101.08,0.1,2001.38
2016-03-16,Loratadine,R06,South,Clinic,50.0,104.48,0.15,4440.4
2016-04-07,Aspirin,N02BA,East,Clinic,56.0,41.46,0.2,1857.41
2019-11-04,Ketoprofen,M01AE,South,Online,16.0,25.68,0.0,410.88
2018-06-18,Diclofenac,M01AB,South,Hospital,52.0,47.73,0.0,2481.96
2017-08-28,Salmeterol,R03,Central,Clinic,86.0,11.46,0.05,936.28
2017-09-30,Aspirin,N02BA,South,Pharmacy,7.0,65.48,0.2,366.69
2015-12-29,Zolpidem,N05C,Central,Pharmacy,66.0,91.01,0.15,5105.66
2019-09-18,Diflunisal,N02BA,South,Hospital,35.0,14.57,0.2,407.96
2015-12-20,Zolpidem,N05C,West,Clinic,26.0,104.17,0.1,2437.58
2017-09-10,Loratadine,R06,South,Pharmacy,29.0,65.19,0.15,1606.93
24/03/2016,Triazolam,N05C,South,Online,54.0,52.69,0.0,2845.26
2016-01-14,Paracetamol,N02BE,South,Hospital,26.0,99.77,0.0,2594.02
2018-07-31,Naproxen,M01AE,North,Hospital,56.0,92.61,0.0,5186.16
2015-10-27,Aspirin,N02BA,East,Online,41.0,73.62,0.05,2867.5
2018-01-30,Terbutaline,R03,Central,Hospital,64.0,110.34,0.15,6002.5
2019-09-16,Aspirin,N02BA,North,Pharmacy,29.0,76.8,0.0,2227.2
2014-07-02,Nitrazepam,N05C,North,Clinic,44.0,40.11,0.0,1764.84
2019-10-26,Salsalate,N02BA,West,Hospital,27.0,28.68,0.0,774.36
2019-11-06,Aspirin,N02BA,Central,Hospital,106.0,110.54,0.0,11717.24
2017-07-06,Diazepam,N05B,North,Clinic,46.0,114.75,0.2,4222.8
2014-04-27,Nitrazepam,n05c,West,Hospital,79.0,89.31,0.0,7055.49
2018-07-31,Paracetamol,N02BE,Central,Online,42.0,118.65,0.0,4983.3
2019-07-11,Aspirin,N02BA,South,Pharmacy,43.0,25.85,0.0,1111.55
2019-02-07,Diclofenac,M01AB,West,Clinic,79.0,14.12,0.0,1115.48
2014-12-08,Alprazolam,N05B,East,Pharmacy,22.0,59.16,0.2,1041.22
2017-11-30,Indomethacin,M01AB,East,Hospital,79.0,5.13,0.15,344.48
2014-02-10,Salbutamol,R03,East,Clinic,64.0,13.49,0.15,733.86
2016-08-21,Etodolac,M01AB,East,Pharmacy,70.0,101.14,0.05,6725.81
2014-02-13,Diazepam,N05B,West,Clinic,67.0,91.2,0.0,6110.4
2016-01-14,Propacetamol,N02BE,Central,Hospital,71.0,56.81,0.0,4033.51
2017-06-30,Propacetamol,N02BE,East,Hospital,58.0,54.0,0.0,3132.0
2017-02-22,Propacetamol,N02BE,North,Hospital,80.0,89.52,0.0,7161.6
2016-04-16,Nitrazepam,N05C,North,Online,76.0,87.89,0.05,6345.66
2018-08-18,Diazepam,N05B,North,Online,43.0,95.61,0.0,4111.23
2018-04-16,Ketoprofen,M01AE,East,Clinic,73.0,11.89,0.15,737.77
2017-12-31,Salmeterol,R03,West,Hospital,116.0,14.82,0.0,1719.12
2018-10-02,Cetirizine,R06,Central,Hospital,53.0,13.01,0.0,689.53
2016-11-11,Phenacetin,N02BE,North,Pharmacy,57.0,90.84,0.1,4660.09
2014-04-28,Cetirizine,R06,West,Clinic,56.0,61.61,0.0,3450.16
2014-12-19,Indomethacin,M01AB,North,Online,85.0,100.73,0.05,8133.95
2018-02-14,Phenacetin,N02BE,Central,Clinic,91.0,6.65,0.0,605.15
2017-10-09,Salbutamol,R03,West,Clinic,48.0,110.36,0.15,4502.69
2019-01-07,Alprazolam,N05B,South,Pharmacy,103.0,32.34,0.0,3331.02
2018-02-26,Terbutaline,R03,East,Clinic,44.0,6.32,0.15,236.37
2016-07-13,Phenacetin,N02BE,South,Hospital,45.0,74.03,0.0,3331.35
2017-01-01,Diclofenac,m01ab,East,Clinic,91.0,79.57,0.0,7240.87
2016-08-09,Etodolac,M01AB,Central,Clinic,39.0,113.14,0.0,4412.46
2017-11-14,Diazepam,N05B,South,Online,70.0,60.7,0.0,4249.0
2017-02-12,Terbutaline,R03,East,Online,33.0,35.19,0.05,1103.21
2019-10-13,Etodolac,M01AB,Central,Online,41.0,8.32,0.05,324.06
2015-06-22,Cetirizine,R06,North,Pharmacy,54.0,94.12,0.0,5082.48
2019-07-04,Diazepam,n05b,West,Online,50.0,7.33,0.0,366.5
2016-01-05,Fexofenadine,R06,West,Pharmacy,72.0,55.49,0.1,3595.75
2017-06-23,Lorazepam,N05B,West,Hospital,27.0,10.74,0.05,275.48
2015-07-23,Propacetamol,N02BE,West,Online,24.0,54.43,0.1,1175.69
2017-01-06,Paracetamol,N02BE,North,Online,39.0,48.87,0.0,1905.93
2017-02-02,Nitrazepam,N05C,West,Online,89.0,15.35,0.15,1161.23
2019-04-08,Diclofenac,M01AB,East,Online,47.0,112.54,0.0,5289.38
2018-01-31,Salsalate,N02BA,East,Pharmacy,57.0,86.5,0.0,4930.5
2016-06-20,Triazolam,N05C,East,Pharmacy,53.0,11.93,0.15,537.45
2017-12-31,Indomethacin,M01AB,North,Hospital,28.0,63.31,0.0,1772.68
2016-06-21,Lorazepam,N05B,Central,Hospital,25.0,42.35,0.15,899.94
2018-09-16,Salmeterol,R03,North,Online,45.0,100.77,0.1,4081.18
2017-12-07,Etodolac,M01AB,South,Pharmacy,82.0,106.04,0.1,7825.75
2019-11-23,Indomethacin,M01AB,North,Hospital,21.0,22.05,0.1,416.75
14/10/2015,Salbutamol,R03,South,Hospital,57.0,16.84,0.2,767.9
2016-07-22,Nitrazepam,N05C,Central,Pharmacy,51.0,89.03,0.2,3632.42
2017-06-24,Propacetamol,N02BE,South,Pharmacy,23.0,13.81,0.15,269.99
2018-07-23,Salmeterol,R03,East,Online,34.0,17.13,0.15,495.06
2018-05-10,Triazolam,N05C,,Pharmacy,55.0,44.52,0.2,1958.88
2018-03-12,Naproxen,M01AE,North,Hospital,66.0,94.72,0.05,5938.94
2019-02-24,Phenacetin,N02BE,South,Clinic,39.0,106.57,0.15,3532.8
2014-06-30,Triazolam,N05C,North,Online,14.0,97.71,0.05,1299.54
2014-09-03,Propacetamol,N02BE,East,Online,58.0,25.72,0.2,1193.41
2014-06-30,Indomethacin,m01ab,East,Online,46.0,26.99,0.0,1241.54
2017-10-26,Ibuprofen,M01AE,South,Clinic,57.0,27.96,0.0,1593.72
30/09/2019,Paracetamol,N02BE,East,Online,46.0,74.02,0.1,3064.43
2019-07-31,Ketoprofen,M01AE,North,Clinic,66.0,18.94,0.0,1250.04
2016-03-10,Phenacetin,N02BE,West,Online,77.0,54.12,0.0,4167.24
2014-12-25,Ketoprofen,M01AE,North,Clinic,108.0,29.72,0.15,2728.3
2017-05-09,Zolpidem,n05c,Central,Pharmacy,53.0,41.35,0.1,1972.4
2017-06-20,Salbutamol,R03,North,Pharmacy,57.0,79.08,0.1,4056.8
2015-11-19,Naproxen,M01AE,West,Clinic,100.0,86.67,0.2,6933.6
2014-05-29,Naproxen,M01AE,East,Pharmacy,43.0,6.27,0.15,229.17
2017-07-02,Aspirin,N02BA,South,Online,37.0,78.56,0.05,2761.38
2018-03-03,Etodolac,M01AB,Central,Online,66.0,21.46,0.2,1133.09
2019-06-18,Diclofenac,M01AB,West,Hospital,60.0,7.23,0.0,433.8
2019-01-21,Cetirizine,R06,South,Pharmacy,145.0,37.48,0.2,4347.68
2018-06-23,Phenacetin,N02BE,Central,Pharmacy,45.0,87.92,0.0,3956.4
2014-06-22,Propacetamol,N02BE,West,Clinic,30.0,63.94,0.2,1534.56
2018-02-12,Diclofenac,M01AB,South,Online,34.0,64.74,0.0,2201.16
2017-06-05,Alprazolam,N05B,East,Pharmacy,45.0,18.77,0.2,675.72
2014-12-25,Etodolac,M01AB,South,Clinic,44.0,82.7,0.1,3274.92
2014-05-12,Naproxen,M01AE,West,Hospital,41.0,74.19,0.0,3041.79
2017-02-10,Salbutamol,R03,West,Pharmacy,31.0,93.35,0.15,2459.77
2017-03-14,Diflunisal,N02BA,South,Clinic,53.0,59.36,0.15,2674.17
2016-09-01,Aspirin,N02BA,North,Pharmacy,91.0,11.0,0.15,850.85
2017-04-10,Salmeterol,R03,West,Pharmacy,50.0,106.81,0.0,5340.5
2017-09-17,Fexofenadine,R06,South,Hospital,38.0,112.85,0.2,3430.64
2017-07-17,Lorazepam,N05B,North,Hospital,46.0,37.81,0.2,1391.41
2016-08-21,Lorazepam,N05B,East,Hospital,65.0,19.11,0.05,1180.04
2018-11-27,Salsalate,N02BA,North,Hospital,34.0,44.24,0.0,1504.16
10/07/2016,Nitrazepam,N05C,Central,Clinic,37.0,58.97,0.2,1745.51
2017-07-13,Etodolac,M01AB,East,Pharmacy,55.0,32.6,0.1,1613.7
2014-04-26,Salbutamol,R03,North,Pharmacy,76.0,80.33,0.0,6105.08
2019-09-16,Zolpidem,N05C,South,Online,33.0,109.17,0.0,3602.61
2019-10-30,Triazolam,N05C,Central,Pharmacy,51.0,7.67,0.1,352.05
31/07/2016,Etodolac,M01AB,South,Hospital,77.0,19.57,0.1,1356.2
2016-04-23,Loratadine,R06,West,Hospital,1.0,56.32,0.0,56.32
2017-11-26,Propacetamol,N02BE,Central,Online,89.0,49.74,0.0,4426.86
19/12/2019,Fexofenadine,R06,South,Online,101.0,67.68,0.0,6835.68
2019-10-20,Loratadine,R06,South,Clinic,54.0,24.3,0.0,1312.2
2019-04-04,Salsalate,N02BA,West,Clinic,35.0,103.43,0.0,3620.05
2016-05-18,Alprazolam,N05B,West,Hospital,51.0,12.14,0.2,495.31
2019-05-27,Naproxen,M01AE,East,Online,62.0,31.71,0.2,1572.82
2017-08-05,Indomethacin,M01AB,North,Pharmacy,38.0,99.55,0.2,3026.32
2017-11-13,Lorazepam,N05B,West,Hospital,60.0,5.71,0.0,342.6
2015-09-01,Ketoprofen,M01AE,West,Hospital,46.0,55.88,0.15,2184.91
2019-03-17,Ketoprofen,M01AE,East,Online,42.0,60.24,0.1,2277.07
2019-07-23,Diclofenac,M01AB,Central,Pharmacy,60.0,103.3,0.1,5578.2
2014-10-21,Salsalate,N02BA,West,Clinic,62.0,106.9,0.0,6627.8
2017-11-09,Salbutamol,R03,South,Online,73.0,72.85,0.0,5318.05
2019-11-07,Diflunisal,N02BA,North,Online,40.0,73.48,0.2,2351.36
2019-08-13,Diclofenac,M01AB,West,Online,41.0,116.44,0.05,4535.34
2016-01-26,Zolpidem,N05C,East,Clinic,70.0,23.18,0.0,1622.6
2016-06-14,Etodolac,M01AB,North,Clinic,49.0,82.63,0.2,3239.1
2016-08-06,Salbutamol,R03,North,Pharmacy,36.0,32.34,0.0,1164.24
2018-07-22,Loratadine,R06,Central,Clinic,32.0,99.88,0.0,3196.16
2014-07-17,Phenacetin,N02BE,Central,Clinic,36.0,13.93,0.0,501.48
2017-01-14,Diclofenac,M01AB,Central,Pharmacy,17.0,115.39,0.2,1569.3
2014-07-24,Etodolac,M01AB,North,Clinic,,61.22,0.0,4713.94
2019-08-30,Lorazepam,N05B,South,Clinic,36.0,28.74,0.05,982.91
2018-02-28,Propacetamol,N02BE,South,Hospital,79.0,103.27,0.15,6934.58
2014-12-08,Indomethacin,M01AB,West,Pharmacy,,94.81,0.0,7774.42
2017-05-02,Ibuprofen,M01AE,West,Online,102.0,40.53,0.15,3513.95
2018-03-30,Salmeterol,R03,North,Pharmacy,61.0,41.26,0.0,2516.86
2017-10-31,Diflunisal,N02BA,North,Clinic,72.0,30.78,0.0,2216.16
2016-03-22,Fexofenadine,R06,Central,Clinic,109.0,9.01,0.05,932.99
2019-03-09,Fexofenadine,R06,Central,Pharmacy,38.0,20.67,0.2,628.37
2016-01-25,Naproxen,M01AE,West,Pharmacy,74.0,30.98,0.05,2177.89
2016-01-31,Fexofenadine,R06,North,Pharmacy,67.0,112.25,0.15,6392.64
2019-09-27,Loratadine,R06,West,Hospital,8.0,48.05,0.0,384.4
2016-08-09,Triazolam,N05C,North,Pharmacy,73.0,69.13,0.2,4037.19
2016-02-13,Cetirizine,R06,North,Clinic,95.0,50.68,0.15,4092.41
2014-11-05,Diflunisal,N02BA,West,Hospital,61.0,7.87,0.0,480.07
2014-06-13,Diclofenac,M01AB,West,Online,74.0,74.4,0.0,5505.6
2018-09-19,Diazepam,N05B,South,Pharmacy,56.0,85.12,0.0,4766.72
2018-10-21,Fexofenadine,R06,South,Clinic,80.0,31.7,0.0,2536.0
2017-07-15,Diclofenac,M01AB,East,Hospital,43.0,112.6,0.0,4841.8
2014-09-02,Diclofenac,M01AB,North,Clinic,53.0,94.78,0.15,4269.84
20/07/2016,Lorazepam,N05B,Central,Online,24.0,55.41,0.1,1196.86
2018-08-29,Lorazepam,N05B,South,Clinic,19.0,67.53,0.2,1026.46
2016-06-19,Aspirin,N02BA,East,Hospital,35.0,75.4,0.0,2639.0
2015-01-07,Fexofenadine,R06,West,Clinic,87.0,6.92,0.0,602.04
2016-01-05,Diflunisal,N02BA,East,Hospital,89.0,84.33,0.0,7505.37
2014-08-26,Paracetamol,N02BE,North,Hospital,58.0,30.86,0.05,1700.39
2017-04-25,Indomethacin,M01AB,West,Online,28.0,97.79,0.05,
2014-01-13,Alprazolam,N05B,South,Online,65.0,8.8,0.05,543.4
2015-02-21,Diclofenac,M01AB,West,Hospital,64.0,29.84,0.05,
2019-08-09,Ketoprofen,M01AE,Central,Hospital,22.0,106.73,0.05,2230.66
2019-11-30,Diclofenac,M01AB,West,Clinic,56.0,33.02,0.0,1849.12
2018-07-18,Etodolac,m01ab,,Clinic,59.0,13.96,0.1,741.28
2018-07-14,Terbutaline,R03,West,Pharmacy,7.0,6.81,0.0,47.67
2017-11-15,Salsalate,N02BA,South,Pharmacy,94.0,82.04,0.2,6169.41
2015-01-26,Cetirizine,R06,South,Pharmacy,56.0,40.22,0.15,1914.47
2017-06-05,Salsalate,N02BA,Central,Pharmacy,20.0,112.44,0.0,2248.8
2014-03-28,Fexofenadine,R06,North,Hospital,62.0,53.5,0.1,2985.3
2014-12-13,Propacetamol,N02BE,Central,Hospital,77.0,39.02,0.0,3004.54
2018-04-06,Fexofenadine,R06,North,Hospital,31.0,71.16,0.05,2095.66
2018-06-10,Fexofenadine,R06,South,Pharmacy,50.0,13.69,0.05,650.27
2015-09-26,Terbutaline,R03,East,Clinic,73.0,38.63,0.05,2678.99
2015-12-27,Naproxen,M01AE,Central,Pharmacy,97.0,80.59,0.0,7817.23
2015-07-09,Fexofenadine,R06,West,Online,82.0,47.09,0.1,3475.24
2014-04-01,Diflunisal,n02ba,West,Clinic,17.0,50.8,0.15,734.06
2019-01-10,Salmeterol,R03,East,Hospital,43.0,79.34,0.2,2729.3
2019-10-21,Diazepam,N05B,West,Online,17.0,40.42,0.05,652.78
2015-08-12,Ibuprofen,M01AE,South,Online,62.0,44.75,0.0,2774.5
2017-02-07,Diclofenac,M01AB,North,Online,57.0,105.18,0.0,5995.26
